2500000000,-66.4028151956586,0,0,0
2501250000,-68.9348688350085,0,0,0
2502500000,-65.2916429423098,0,0,0
2503750000,-60.9715337797835,0,0,0
2505000000,-61.9337658904331,0,0,0
2506250000,-61.4725206744593,0,0,0
2507500000,-63.5385129323847,0,0,0
2508750000,-64.0756175086827,0,0,0
2510000000,-67.7045822493188,0,0,0
2511250000,-72.1905925148132,0,0,0
2512500000,-57.1948768781688,0,0,0
2513750000,-65.0849496868137,0,0,0
2515000000,-61.6899898084502,0,0,0
2516250000,-63.7345987910087,0,0,0
2517500000,-61.306326298419,0,0,0
2518750000,-67.1939206418028,0,0,0
2520000000,-65.7772669060712,0,0,0
2521250000,-63.2187010717218,0,0,0
2522500000,-68.6261765806661,0,0,0
2523750000,-70.2909079497436,0,0,0
2525000000,-56.7211122722559,0,0,0
2526250000,-61.6365784158676,0,0,0
2527500000,-60.7520283527888,0,0,0
2528750000,-65.2428084198633,0,0,0
2530000000,-66.3644535292864,0,0,0
2531250000,-62.6944364617617,0,0,0
2532500000,-54.6005491253291,0,0,0
2533750000,-38.4296646808713,0,0,0
2535000000,-64.8441369854169,0,0,0
2536250000,-60.9572323700952,0,0,0
2537500000,-66.0935472411899,0,0,0
2538750000,-54.7903321533057,0,0,0
2540000000,-38.1301237458146,0,0,0
2541250000,-30.1891833968345,0,0,0
2542500000,-59.9519294241184,0,0,0
2543750000,-68.5918804987376,0,0,0
2545000000,-26.4613346663171,0,0,0
2546250000,-31.8013423763071,0,0,0
2547500000,-58.0354971455848,0,0,0
2548750000,-62.4875942563819,0,0,0
2550000000,-67.1742103161293,0,0,0
2551250000,-65.8889922179847,0,0,0
2552500000,-61.3965843752556,0,0,0
2553750000,-57.1359540925701,0,0,0
2555000000,-62.9859752698826,0,0,0
2556250000,-60.2118041137516,0,0,0
2557500000,-64.0720512848253,0,0,0
2558750000,-63.8352105297251,0,0,0
2560000000,-61.1381798911442,0,0,0
2561250000,-65.3272919252058,0,0,0
2562500000,-65.6799915173669,0,0,0
2563750000,-58.2108738100726,0,0,0
2565000000,-66.1375114635131,0,0,0
2566250000,-60.8303543025664,0,0,0
2567500000,-61.374493766401,0,0,0
2568750000,-62.0420167821315,0,0,0
2570000000,-63.356684210138,0,0,0
2571250000,-58.6365095572269,0,0,0
2572500000,-69.8834589351895,0,0,0
2573750000,-66.8166950319313,0,0,0
2575000000,-60.7859372652322,0,0,0
2576250000,-69.8084921498176,0,0,0
2577500000,-65.932775724343,0,0,0
2578750000,-61.5538045772067,0,0,0
2580000000,-59.2635822608835,0,0,0
2581250000,-60.7516067060732,0,0,0
2582500000,-56.8060024075023,0,0,0
2583750000,-64.9581008721739,0,0,0
2585000000,-64.3563157432519,0,0,0
2586250000,-72.704986107632,0,0,0
2587500000,-68.7247317784081,0,0,0
2588750000,-70.2264751260569,0,0,0
2590000000,-68.2392499951412,0,0,0
2591250000,-64.9754059675575,0,0,0
2592500000,-61.3644818428309,0,0,0
2593750000,-59.2878197627441,0,0,0
2595000000,-67.5758103179508,0,0,0
2596250000,-62.1022913960758,0,0,0
2597500000,-58.4924737997979,0,0,0
2598750000,-60.552153425997,0,0,0
2600000000,-63.2860374082558,0,0,0
2601250000,-64.2267353443939,0,0,0
2602500000,-75.7655682696987,0,0,0
2603750000,-68.204772378376,0,0,0
2605000000,-59.7560914852649,0,0,0
2606250000,-62.0310519807347,0,0,0
2607500000,-62.5627611914771,0,0,0
2608750000,-67.7546535865189,0,0,0
2610000000,-72.0651874711534,0,0,0
2611250000,-61.1718106968057,0,0,0
2612500000,-62.4694667694984,0,0,0
2613750000,-67.0123910312591,0,0,0
