! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Tuesday, 18 October 2022 23:15:36
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY49322317
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 2022-10-18 23:15:36Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 1766271166
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
2500000000,-66.1046515257865,0,0,0
2501250000,-62.663713954246,0,0,0
2502500000,-63.8356844046571,0,0,0
2503750000,-66.6190557756983,0,0,0
2505000000,-76.3347336616277,0,0,0
2506250000,-73.9305983257993,0,0,0
2507500000,-60.2535406120746,0,0,0
2508750000,-67.956847882481,0,0,0
2510000000,-69.7445402081303,0,0,0
2511250000,-62.6175651294762,0,0,0
2512500000,-72.2738556343991,0,0,0
2513750000,-66.1581011615761,0,0,0
2515000000,-61.9490685274586,0,0,0
2516250000,-63.5743207168463,0,0,0
2517500000,-61.545763604487,0,0,0
2518750000,-80.407504820593,0,0,0
2520000000,-69.6152696141266,0,0,0
2521250000,-71.1680348577355,0,0,0
2522500000,-70.9581474967737,0,0,0
2523750000,-65.1992982355771,0,0,0
2525000000,-66.8938663773321,0,0,0
2526250000,-62.3613898909836,0,0,0
2527500000,-60.7566792713091,0,0,0
2528750000,-66.9544041238532,0,0,0
2530000000,-45.4882789386178,0,0,0
2531250000,-32.1717498223357,0,0,0
2532500000,-30.7796397768034,0,0,0
2533750000,-41.4855527172066,0,0,0
2535000000,-37.9061702287777,0,0,0
2536250000,-52.2039032407768,0,0,0
2537500000,-50.4990955625933,0,0,0
2538750000,-27.8699316553658,0,0,0
2540000000,-34.1590078468954,0,0,0
2541250000,-39.8629134292932,0,0,0
2542500000,-30.7188459846678,0,0,0
2543750000,-47.5721485914031,0,0,0
2545000000,-57.0269190330226,0,0,0
2546250000,-47.0700943091554,0,0,0
2547500000,-40.3070916077478,0,0,0
2548750000,-40.1675289186963,0,0,0
2550000000,-51.1518760721336,0,0,0
2551250000,-55.0707748461236,0,0,0
2552500000,-62.4180449271816,0,0,0
2553750000,-68.5235999601844,0,0,0
2555000000,-67.969179576516,0,0,0
2556250000,-58.9566427378403,0,0,0
2557500000,-29.4956133921498,0,0,0
2558750000,-59.1064302188074,0,0,0
2560000000,-59.3907639971903,0,0,0
2561250000,-34.1972288969086,0,0,0
2562500000,-33.268271699242,0,0,0
2563750000,-41.6923371314516,0,0,0
2565000000,-37.4811613751425,0,0,0
2566250000,-45.3582450394789,0,0,0
2567500000,-40.1655076319203,0,0,0
2568750000,-48.6246053557885,0,0,0
2570000000,-42.241034343826,0,0,0
2571250000,-56.5780628206648,0,0,0
2572500000,-63.6887647385148,0,0,0
2573750000,-61.4744172757931,0,0,0
2575000000,-58.0505149522165,0,0,0
2576250000,-70.3041702284404,0,0,0
2577500000,-67.1058222311546,0,0,0
2578750000,-65.4727520539189,0,0,0
2580000000,-67.0518669791978,0,0,0
2581250000,-65.356263904033,0,0,0
2582500000,-64.5980087411363,0,0,0
2583750000,-66.8112103703435,0,0,0
2585000000,-71.8879661043923,0,0,0
2586250000,-69.6076566884846,0,0,0
2587500000,-66.0151580775978,0,0,0
2588750000,-65.5647730387285,0,0,0
2590000000,-64.5963670108253,0,0,0
2591250000,-75.0988039603114,0,0,0
2592500000,-63.3900655419227,0,0,0
2593750000,-64.7604161459213,0,0,0
2595000000,-64.5547113020804,0,0,0
2596250000,-63.5491545080809,0,0,0
2597500000,-62.6087248204838,0,0,0
2598750000,-60.4477074700848,0,0,0
2600000000,-64.8277896602577,0,0,0
2601250000,-61.1804659480335,0,0,0
2602500000,-67.8765271867848,0,0,0
2603750000,-64.5462183810952,0,0,0
2605000000,-63.9392138246064,0,0,0
